id,speed
908,20.261192
909,17.09416
910,39.859642
911,47.101772
912,46.947113
913,47.341755
914,47.292233
915,27.216352
916,25.295988
917,18.195093
918,18.942034
919,15.211935
920,47.557858
921,47.676163
922,47.107563
923,13.053392
924,26.469124
925,24.651405
926,18.041307
927,18.890533
928,14.220177
929,12.329917
930,21.97995
931,36.55729
932,44.063137
933,47.748314
934,13.0018015
935,16.798891
936,18.763083
937,17.2932
938,12.412645
939,22.716963
940,44.10828
941,48.78288
942,48.87273
943,47.88093
944,47.23244
945,26.291525
946,13.539381
947,24.203602
948,23.18407
949,16.57014
950,38.8319
951,48.632496
952,50.093044
953,46.531616
954,41.93965
955,22.504705
956,20.66034
957,18.830881
958,39.10832
959,33.413734
960,45.025364
961,47.576633
962,47.25556
963,45.151966
964,45.91183
965,41.485924
966,39.937153
967,39.122944
968,38.994644
969,39.255318
970,35.493736
971,35.315002
972,46.759365
973,13.613337
974,17.850824
975,24.9774
976,19.734484
977,17.536089
978,18.65623
979,14.774842
980,13.029961
981,23.468643
982,45.072315
983,49.026924
984,49.830387
985,47.89945
986,23.642136
987,18.167507
988,16.474937
989,11.631751
990,36.25982
991,44.201344
992,49.021454
993,47.954357
994,47.412643
995,46.789852
996,26.830837
997,13.586791
998,17.242136
999,23.36329
1000,18.857563
1001,16.568375
1002,17.574757
1003,11.717269
1004,21.546658
1005,43.917183
1006,48.60395
1007,46.97227
1008,44.39888
1009,27.060612
1010,17.304716
1011,19.891907
1012,11.686775
1013,11.0468645
1014,42.354694
1015,48.910156
1016,47.565914
1017,25.342495
1018,16.225601
1019,23.184673
1020,15.699614
1021,16.431545
1022,10.410994
1023,37.246284
1024,43.122215
1025,33.71708
1026,48.07825
1027,28.673187
1028,18.384388
1029,18.414778
1030,17.945698
1031,17.744303
1032,16.814043
1033,39.28025
1034,36.83059
1035,45.023052
1036,47.973454
1037,47.539673
1038,44.505596
1039,43.767727
1040,40.408436
1041,39.07703
1042,38.279144
1043,35.62379
1044,42.82533
1045,34.620884
1046,32.37731
1047,48.00825
1048,47.2946
1049,46.994446
1050,26.3284
1051,23.921852
1052,19.750463
1053,11.891047
1054,43.489532
1055,48.238953
1056,47.862293
1057,46.319717
1058,44.05857
1059,11.541992
1060,25.02151
1061,18.815514
1062,10.393281
1063,32.563362
1064,41.93795
1065,38.870975
1066,48.49902
1067,47.83865
1068,48.07574
1069,47.261326
1070,46.46812
1071,43.59886
1072,12.360175
1073,17.253693
1074,16.116013
1075,20.468365
1076,32.48523
1077,48.9149
1078,44.440125
1079,12.299092
1080,17.616709
1081,16.317646
1082,16.141014
1083,11.848878
1084,40.423
1085,34.900867
1086,41.159187
1087,47.465527
1088,18.742601
1089,12.432509
1090,33.67126
1091,37.846577
1092,48.734306
1093,48.24989
1094,46.056343
1095,40.62363
1096,24.86155
1097,20.851944
1098,16.81144
1099,17.005568
1100,16.455345
1101,32.132214
1102,37.885143
1103,35.174183
1104,29.800001
1105,30.18753
1106,47.160328
1107,46.56216
1108,44.477764
1109,40.668568
1110,40.44242
1111,38.539444
1112,37.07854
1113,41.493282
1114,40.230915
1115,48.571495
1116,47.70749
1117,46.247086
1118,20.78331
1119,22.433054
1120,34.408962
1121,39.39141
1122,41.68747
1123,47.553593
1124,44.0992
1125,27.075111
1126,26.241089
1127,26.206087
1128,31.798063
1129,38.523834
1130,43.50112
1131,48.683372
1132,47.218613
1133,44.57269
1134,27.865633
1135,18.470102
1136,20.583805
1137,19.712732
1138,20.565125
1139,13.95932
1140,44.37262
1141,41.86018
1142,48.62539
1143,48.84028
1144,47.4996
1145,26.633036
1146,19.736826
1147,20.641676
1148,46.88357
1149,44.327976
1150,12.654258
1151,19.769014
1152,20.87365
1153,17.42124
1154,18.750769
1155,13.93448
1156,12.456982
1157,24.230942
1158,38.05567
1159,37.535564
1160,48.630943
1161,48.250813
1162,48.49989
1163,47.626923
1164,25.863758
1165,20.65302
1166,21.338154
1167,20.486357
1168,45.403275
1169,47.551533
1170,45.822296
1171,41.337227
1172,36.63781
1173,35.39226
1174,44.491978
1175,47.321587
1176,46.89895
1177,26.959755
1178,14.003882
1179,19.30637
1180,19.738407
1181,19.20088
1182,14.01099
1183,44.133003
1184,44.458027
1185,47.639194
1186,47.10514
1187,46.634842
1188,26.457561
1189,19.627712
1190,18.554916
1191,19.385616
1192,34.373543
1193,43.099033
1194,48.038235
1195,47.383556
1196,46.311157
1197,44.03938
1198,25.625788
1199,43.535114
1200,48.943245
1201,47.221344
1202,43.337784
1203,17.138807
1204,21.390314
1205,18.687233
1206,20.11059
1207,12.51699
1208,21.566954
1209,35.894238
1210,47.015423
1211,44.73589
1212,16.653843
1213,18.089016
1214,17.67081
1215,15.758976
1216,48.53133
1217,48.91582
1218,47.627216
1219,41.30693
1220,20.67677
1221,18.39558
1222,19.142757
1223,19.442118
1224,18.277231
1225,17.50488
1226,17.158167
1227,37.620537
1228,33.567677
1229,33.86607
1230,47.284145
1231,45.966328
1232,39.64169
1233,39.28873
1234,38.728172
1235,45.352528
1236,12.361021
1237,18.969667
1238,15.910614
1239,13.265652
1240,19.646584
1241,42.25328
1242,39.50498
1243,42.190365
1244,47.344875
1245,45.491566
1246,17.041616
1247,23.601324
1248,21.787941
1249,12.482967
1250,42.09833
1251,47.16789
1252,46.10085
1253,45.27885
1254,23.280123
1255,15.874545
1256,17.474228
1257,39.759125
1258,47.670246
1259,47.245995
1260,46.724087
1261,44.27016
1262,24.70631
1263,22.927101
1264,18.206957
1265,18.534447
1266,16.44386
1267,17.325571
1268,20.955288
1269,47.824413
1270,47.48776
1271,48.00329
1272,44.39831
1273,12.727031
1274,17.876162
1275,17.227028
1276,16.408064
1277,10.809541
1278,21.871761
1279,36.924706
1280,42.92645
1281,35.86132
1282,47.27526
1283,46.809834
1284,45.761375
1285,21.805904
1286,21.617508
1287,18.285583
1288,18.092701
1289,16.070614
1290,31.782326
1291,47.107983
1292,46.099087
1293,45.28032
1294,40.467247
1295,40.583405
1296,39.032883
1297,36.021072
1298,42.54986
1299,46.7869
1300,45.937256
1301,44.005962
1302,21.725225
1303,12.775832
1304,20.963652
1305,47.836773
1306,47.100933
1307,46.307125
1308,44.820435
1309,34.25106
1310,25.422836
1311,30.24704
1312,24.405823
1313,23.800129
1314,18.48951
1315,32.608994
1316,35.18962
1317,38.395416
1318,42.83273
1319,46.839783
1320,46.401646
1321,43.04501
1322,17.316202
1323,17.646662
1324,18.498768
1325,23.128521
1326,48.405087
1327,23.631453
1328,18.409536
1329,16.234016
1330,16.979998
1331,11.722369
1332,20.577404
1333,34.655617
1334,34.551125
1335,47.846428
1336,46.32334
1337,43.970306
1338,19.084726
1339,17.886465
1340,16.953466
1341,16.13723
1342,48.707893
1343,46.810467
1344,40.72921
1345,25.618244
1346,21.796745
1347,17.951117
1348,17.475813
1349,38.896355
1350,36.157246
1351,40.827633
1352,40.46895
1353,39.50361
1354,40.508137
1355,38.498787
1356,43.642548
1357,35.076256
1358,47.722336
1359,26.204535
1360,24.121819
1361,22.45393
1362,18.867907
1363,15.302793
1364,16.125381
1365,12.389736
1366,12.5031805
1367,34.172916
1368,47.68156
1369,27.367992
1370,22.696926
1371,16.231247
1372,12.195382
1373,39.505394
1374,47.749435
1375,47.509407
1376,47.731743
1377,25.653982
1378,18.342617
1379,39.329033
1380,42.237476
1381,46.503635
1382,19.655876
1383,12.802332
1384,34.354584
1385,40.864834
1386,38.362698
1387,47.371426
1388,47.433342
1389,44.370827
1390,11.575966
1391,17.545801
1392,21.357082
1393,18.406996
1394,18.932043
1395,16.137924
1396,43.985363
1397,48.556847
1398,47.8206
1399,48.163517
1400,20.74097
1401,21.121727
1402,47.32148
1403,46.943123
1404,45.697235
1405,43.78896
1406,45.166424
1407,43.42779
1408,44.133213
1409,42.981197
1410,42.62701
1411,43.88633
1412,47.97213
1413,47.024677
1414,14.50656
1415,27.331806
1416,37.808273
1417,46.66298
1418,46.34607
1419,45.81254
1420,16.361263
1421,22.929773
1422,21.515152
1423,20.012848
1424,19.00916
1425,14.670343
1426,12.960071
1427,23.988266
1428,40.384037
1429,47.222275
1430,47.330193
1431,46.744762
1432,46.18587
1433,43.610855
1434,23.624474
1435,19.696587
1436,20.225073
1437,21.001146
1438,14.048131
1439,23.527323
1440,34.494743
1441,42.340252
1442,48.619587
1443,47.298656
1444,44.186317
1445,24.390528
1446,17.992735
1447,42.728283
1448,46.77312
1449,44.32993
1450,24.418844
1451,13.200622
1452,15.764004
1453,18.553368
1454,11.180878
1455,34.257004
1456,37.18681
1457,48.85774
1458,47.958344
1459,46.148983
1460,20.498762
1461,19.381533
1462,18.759487
1463,34.89162
1464,45.74497
1465,47.502197
1466,46.754566
1467,45.44947
1468,43.512405
1469,42.53641
1470,42.731163
1471,41.657932
1472,47.000633
1473,46.590866
1474,15.695715
1475,19.391415
1476,19.238987
1477,12.376089
1478,35.74198
1479,40.99822
1480,47.21109
1481,46.71062
1482,46.163445
1483,24.822546
1484,23.30271
1485,22.274115
1486,18.911139
1487,17.370708
1488,13.117238
1489,11.611555
1490,21.398756
1491,34.48488
1492,47.492573
1493,47.051624
1494,46.479908
1495,43.60429
1496,18.550581
1497,18.900606
1498,17.138216
1499,11.377893
1500,21.026701
1501,34.070747
1502,43.060616
1503,47.945953
1504,46.803562
1505,44.232414
1506,13.746822
1507,16.848806
1508,18.846073
1509,18.721272
1510,17.09387
1511,12.888239
1512,11.322367
1513,36.308273
1514,42.246902
1515,35.678017
1516,44.357185
1517,20.65722
1518,10.652791
1519,36.24545
1520,35.01456
1521,47.2635
1522,46.184364
1523,24.546785
1524,20.790937
1525,18.702913
1526,18.707745
1527,18.154268
1528,36.59006
1529,31.98688
1530,44.990795
1531,47.310955
1532,39.279346
1533,39.279346
1534,42.594276
1535,41.478947
1536,34.613865
1537,47.095306
1538,47.842716
1539,47.930546
1540,46.495426
1541,43.64337
1542,27.565657
1543,24.549543
1544,25.069387
1545,24.305603
1546,25.466917
1547,34.76878
1548,47.22188
1549,48.128834
1550,46.99486
1551,43.88521
1552,25.694298
1553,21.414343
1554,17.893421
1555,16.515842
1556,11.275237
1557,20.665045
1558,31.84457
1559,47.465794
1560,48.317585
1561,47.078342
1562,46.557014
1563,14.295858
1564,23.409328
1565,11.973727
1566,11.089616
1567,20.910654
1568,42.221626
1569,47.809933
1570,23.330462
1571,21.81293
1572,17.33051
1573,16.360512
1574,11.190925
1575,20.399862
1576,42.056458
1577,39.179485
1578,47.579926
1579,48.02361
1580,46.388004
1581,43.891712
1582,22.170883
1583,22.006128
1584,15.605822
1585,10.601667
1586,35.84533
1587,41.110416
1588,33.365944
1589,35.008118
1590,47.248177
1591,47.815327
1592,46.995293
1593,40.18054
1594,25.818966
1595,20.870764
1596,18.740076
1597,32.244823
1598,39.02759
1599,32.228607
1600,46.52802
1601,46.54681
1602,45.84429
1603,44.869488
1604,44.302418
1605,40.48835
1606,40.552567
1607,38.667347
1608,31.956188
1609,47.098396
1610,47.123154
1611,46.64977
1612,45.921387
1613,17.185362
1614,16.64023
1615,17.235826
1616,16.639141
1617,31.533827
1618,41.87953
1619,47.426514
1620,48.09891
1621,46.94215
1622,47.16886
1623,46.424873
1624,44.243816
1625,25.592737
1626,16.337166
1627,23.814045
1628,21.8615
1629,15.647756
1630,11.546741
1631,47.5713
1632,48.182487
1633,47.201973
1634,47.39038
1635,46.48455
1636,44.112152
1637,16.37099
1638,23.7957
1639,22.245714
1640,17.49916
1641,12.001577
1642,19.840353
1643,31.610458
1644,42.067875
1645,47.624573
1646,47.451717
1647,46.72475
1648,24.02071
1649,17.83445
1650,18.273287
1651,16.575352
1652,11.646476
1653,19.60695
1654,34.164715
1655,35.0449
1656,47.86645
1657,44.27668
1658,16.221348
1659,22.036123
1660,20.938456
1661,15.69024
1662,15.28006
1663,15.777987
1664,15.854524
1665,32.661854
1666,45.088852
1667,40.634735
1668,24.452635
1669,20.797651
1670,20.345427
1671,17.224773
1672,32.643166
1673,27.511724
1674,24.093103
1675,43.39634
1676,46.271873
1677,45.910675
1678,41.64868
1679,40.436703
1680,44.06084
1681,46.588146
1682,46.83364
1683,46.009144
1684,36.823273
1685,32.041527
1686,31.424667
1687,24.920788
1688,25.697004
1689,25.597872
1690,20.317253
1691,31.68242
1692,43.231983
1693,41.432957
1694,46.011864
1695,45.561302
1696,42.936893
1697,14.105622
1698,20.245136
1699,19.9893
1700,44.19936
1701,46.207127
1702,24.60941
1703,14.181961
1704,17.169655
1705,19.266315
1706,19.293596
1707,13.533273
1708,23.977743
1709,41.927692
1710,44.65045
1711,48.489147
1712,47.496777
1713,44.351414
1714,23.045122
1715,19.257847
1716,19.996029
1717,14.99461
1718,42.750607
1719,42.00025
1720,48.813725
1721,47.13087
1722,44.35972
1723,25.12246
1724,20.770464
1725,21.168407
1726,35.849182
1727,42.7911
1728,47.874203
1729,40.44191
1730,20.94687
1731,18.034193
1732,38.08196
1733,47.053623
1734,47.03676
1735,46.783165
1736,41.94754
1737,41.27995
1738,42.087177
1739,43.270084
1740,41.68711
1741,41.68711
1742,37.774357
1743,42.42519
1744,35.898346
1745,44.57938
1746,19.065659
1747,20.38496
1748,23.566656
1749,34.110256
1750,40.22882
1751,47.663948
1752,47.86431
1753,17.138062
1754,24.310667
1755,18.989687
1756,17.648802
1757,33.15222
1758,48.006725
1759,46.536526
1760,47.47547
1761,46.873394
1762,43.83127
1763,16.949215
1764,17.56304
1765,16.706713
1766,20.043085
1767,48.345905
1768,47.105812
1769,46.635357
1770,24.411781
1771,18.772963
1772,12.869784
1773,48.959503
1774,47.664326
1775,48.591114
1776,47.35698
1777,46.764347
1778,14.016775
1779,16.729696
1780,16.54136
1781,15.418397
1782,19.707996
1783,35.539238
1784,43.188786
1785,47.854416
1786,41.449158
1787,21.268496
1788,19.532244
1789,18.65569
1790,18.329014
1791,18.901846
1792,19.225891
1793,18.336369
1794,37.410217
1795,39.075527
1796,34.745285
1797,45.161465
1798,46.98491
1799,47.045918
1800,45.442886
1801,43.413048
1802,43.925205
1803,41.451466
1804,40.590237
1805,39.69801
1806,36.83605
1807,44.37205
1808,42.372574
1809,46.17153
1810,46.638107
1811,45.58122
1812,46.538208
1813,44.00753
1814,15.908057
1815,18.470966
1816,17.765368
1817,14.337593
1818,21.077875
1819,39.141712
1820,41.993893
1821,46.2792
1822,46.26037
1823,14.653649
1824,17.375853
1825,23.696573
1826,17.202503
1827,16.520943
1828,19.38732
1829,42.16104
1830,38.939415
1831,48.397263
1832,46.969936
1833,43.724174
1834,25.091915
1835,17.61733
1836,23.827242
1837,22.163857
1838,18.363846
1839,16.52751
1840,17.047472
1841,30.823843
1842,38.852596
1843,44.374516
1844,21.912493
1845,17.53848
1846,17.8371
1847,11.5861845
1848,39.143745
1849,47.528427
1850,47.128956
1851,44.362244
1852,23.119232
1853,19.655695
1854,15.342453
1855,14.951988
1856,15.031899
1857,33.913403
1858,33.729675
1859,47.987328
1860,46.284405
1861,22.368174
1862,22.160528
1863,17.112255
1864,15.909033
1865,47.431755
1866,47.4096
1867,45.94903
1868,43.29953
1869,45.30141
1870,37.493713
1871,37.249004
1872,43.018364
